日期,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2021-09-28,60308.03,59259.95,60308.03,57976.75,-3.19,-1951.28,7323649,52906661376.0,3.81,2.39
2021-09-29,58866.33,58866.34,60004.05,58283.42,-0.66,-393.61,5913276,41019547904.0,2.9,1.93
2021-09-30,58703.59,59103.46,59573.31,58324.33,0.4,237.12,4692020,38344265472.0,2.12,1.53
2021-10-08,59242.71,60983.13,61456.15,58801.8,3.18,1879.67,5932252,48075564800.0,4.49,1.94
2021-10-11,61050.21,60726.1,62456.57,60523.96,-0.42,-257.03,5255892,37506686976.0,3.17,1.72
2021-10-12,60649.59,60932.48,61624.66,59923.48,0.34,206.38,4778332,32277243392.0,2.8,1.56
2021-10-13,60928.56,62791.91,63421.41,60811.88,3.05,1859.43,6950653,50264212480.0,4.28,2.27
2021-10-14,62512.38,62379.3,63451.15,61536.02,-0.66,-412.61,5567820,37738388736.0,3.05,1.82
2021-10-15,61841.54,61834.69,62538.94,61263.37,-0.87,-544.61,4860977,34800983808.0,2.04,1.59
2021-10-18,61132.66,58314.0,61132.66,58112.57,-5.69,-3520.69,6483453,55720145152.0,4.88,2.12
2021-10-19,57962.75,59513.84,59811.51,57960.49,2.06,1199.84,4718185,36693201152.0,3.17,1.54
2021-10-20,59685.45,59713.49,60198.17,58956.4,0.34,199.65,3932052,26465965824.0,2.09,1.28
2021-10-21,59735.06,60018.38,60086.02,59252.18,0.51,304.89,3799894,24437858048.0,1.4,1.24
2021-10-22,60007.21,60065.64,60747.92,59495.36,0.08,47.26,3966986,30137609984.0,2.09,1.3
2021-10-25,59877.15,59890.29,60047.23,59314.16,-0.29,-175.35,3292598,27297671168.0,1.22,1.08
2021-10-26,59814.55,60316.55,60850.06,59510.25,0.71,426.26,4159860,27779316992.0,2.24,1.36
2021-10-27,59952.07,58533.01,59952.07,58259.45,-2.96,-1783.54,4171167,30333645056.0,2.81,1.36
2021-10-28,58746.18,58678.06,59396.44,58511.65,0.25,145.05,3912675,30357031936.0,1.51,1.28
2021-10-29,58927.54,59862.63,60202.86,58927.54,2.02,1184.57,4640348,34577377024.0,2.17,1.52
2021-11-01,59137.34,60118.93,60787.8,58165.13,0.43,256.3,6173758,47422900736.0,4.38,2.02
2021-11-02,59912.09,59066.15,60469.09,58570.63,-1.75,-1052.78,5165623,37026260992.0,3.16,1.69
2021-11-03,59084.5,58882.02,59408.97,58545.29,-0.31,-184.13,3325234,24653588992.0,1.46,1.09
2021-11-04,59064.18,60655.01,60884.86,58816.19,3.01,1772.99,4861066,36072794368.0,3.51,1.59
2021-11-05,60442.45,60681.7,61529.22,60363.21,0.04,26.69,4492117,31672901888.0,1.92,1.47
2021-11-08,60459.83,60428.79,60830.39,60054.14,-0.42,-252.91,3026440,21329605888.0,1.28,0.99
2021-11-09,60336.11,60337.06,60840.34,60095.46,-0.15,-91.73,3322548,22849125120.0,1.23,1.08
2021-11-10,60425.9,59536.44,60611.62,59074.81,-1.33,-800.62,3204052,24183036672.0,2.55,1.05
2021-11-11,59438.24,59740.46,59752.87,59083.61,0.34,204.02,3240243,20981332992.0,1.12,1.06
2021-11-12,59881.37,59137.83,60022.81,59136.26,-1.01,-602.63,3038521,22337542400.0,1.48,0.99
2021-11-15,59129.54,59566.38,59814.81,58996.4,0.72,428.55,2936330,22016918528.0,1.38,0.96
2021-11-16,59595.06,61228.66,61714.46,59595.06,2.79,1662.28,4984400,35514762240.0,3.56,1.63
2021-11-17,60850.3,60638.33,60850.3,59986.91,-0.96,-590.33,3548901,23450125312.0,1.41,1.16
2021-11-18,60498.61,60614.15,61137.53,60157.19,-0.04,-24.18,2902857,18317344000.0,1.62,0.95
2021-11-19,60525.49,61057.86,61685.55,60461.2,0.73,443.71,3356552,27669893376.0,2.02,1.1
2021-11-22,60934.26,61329.72,62148.41,60924.04,0.45,271.86,4179395,39502406144.0,2.01,1.36
2021-11-23,61181.97,61677.77,61820.44,60908.58,0.57,348.05,3693682,34406007552.0,1.49,1.21
2021-11-24,61742.72,62769.28,63133.54,61742.72,1.77,1091.51,5288804,50349571840.0,2.25,1.73
2021-11-25,62989.09,62139.72,63360.63,62080.38,-1.0,-629.56,3956961,35999646976.0,2.04,1.29
2021-11-26,62125.83,61629.35,62125.83,61391.59,-0.82,-510.37,3012935,26008598784.0,1.18,0.98
2021-11-29,60966.95,61694.59,61756.0,60902.72,0.11,65.24,3110804,30950150912.0,1.38,1.02
2021-11-30,61770.42,61206.21,61875.48,61078.83,-0.79,-488.38,3098052,29674387968.0,1.29,1.01
2021-12-01,61625.46,61819.9,61876.22,61246.59,1.0,613.69,2764398,23768285952.0,1.03,0.9
2021-12-02,62054.11,62341.96,62919.62,62043.96,0.84,522.06,3129062,23960014592.0,1.42,1.02
2021-12-03,62371.46,63672.98,63859.98,62371.46,2.14,1331.02,5160362,43191698176.0,2.39,1.68
2021-12-06,63807.65,63489.23,64021.97,62985.27,-0.29,-183.75,4568430,37075218688.0,1.63,1.49
2021-12-07,63641.78,64137.95,64735.54,63538.59,1.02,648.72,5669647,39762400256.0,1.89,1.85
2021-12-08,63941.5,66091.45,66167.01,63606.21,3.05,1953.5,8032137,57994952704.0,3.99,2.62
2021-12-09,66245.75,67507.18,68271.2,66093.06,2.14,1415.73,10015636,67649188608.0,3.3,3.27
2021-12-10,67021.16,68005.77,68559.78,66813.25,0.74,498.59,8362599,52125252608.0,2.59,2.73
2021-12-13,68181.36,67951.14,68801.09,67726.18,-0.08,-54.63,7724794,56990885376.0,1.58,2.52
2021-12-14,67428.62,68116.49,68852.2,67076.29,0.24,165.35,6054062,42593903872.0,2.61,1.98
2021-12-15,67830.73,67359.67,67853.25,66573.28,-1.11,-756.82,5708404,36850177024.0,1.88,1.86
2021-12-16,67183.68,66585.48,67736.37,66086.38,-1.15,-774.19,5286820,44061909504.0,2.45,1.73
2021-12-17,66297.6,65883.16,66409.43,65632.98,-1.05,-702.32,4975136,38622418432.0,1.17,1.62
2021-12-20,65619.95,65716.72,66662.73,65581.88,-0.25,-166.44,4599755,30751140608.0,1.64,1.5
2021-12-21,65676.66,65945.24,66324.52,65210.57,0.35,228.52,4371326,28987611136.0,1.7,1.43
2021-12-22,65970.76,65933.11,66286.8,65705.34,-0.02,-12.13,4041611,23630564352.0,0.88,1.32
2021-12-23,66138.5,67087.88,67087.88,65292.52,1.75,1154.77,5930264,39371948800.0,2.72,1.94
2021-12-24,67156.09,66744.77,68020.91,66573.65,-0.51,-343.11,6529719,45886355968.0,2.16,2.13
2021-12-27,66513.98,65973.34,66916.59,65718.48,-1.16,-771.43,4402892,32381983232.0,1.8,1.44
2021-12-28,65986.32,66883.95,67002.62,65986.32,1.38,910.61,4343738,28949141248.0,1.54,1.42
2021-12-29,67000.37,64406.24,67000.37,64395.09,-3.7,-2477.71,5195807,44537216768.0,3.9,1.7
2021-12-30,64430.09,64602.59,65004.71,64243.27,0.3,196.35,3795478,30997368320.0,1.18,1.24
2021-12-31,64565.3,64294.54,64580.88,63669.4,-0.48,-308.05,3716439,29462669056.0,1.41,1.21
2022-01-04,64282.84,64645.23,64701.13,63478.01,0.55,350.69,4416739,30224333312.0,1.9,1.44
2022-01-05,64488.25,64323.96,65224.88,63812.85,-0.5,-321.27,4771505,28681097472.0,2.18,1.56
2022-01-06,64098.97,63934.36,64788.59,63590.82,-0.61,-389.6,3755383,31663643648.0,1.86,1.23
2022-01-07,63847.06,62324.69,63976.1,62223.2,-2.52,-1609.67,3883779,26213174272.0,2.74,1.27
2022-01-10,61999.57,62024.82,62196.5,60754.59,-0.48,-299.87,3349274,27556946432.0,2.31,1.09
2022-01-11,62135.6,61590.88,62534.77,61473.51,-0.7,-433.94,2758519,20723979008.0,1.71,0.9
2022-01-12,61775.23,62290.59,62290.59,61686.89,1.14,699.71,2989088,23204227840.0,0.98,0.98
2022-01-13,62270.47,60783.5,62278.87,60764.11,-2.42,-1507.09,3772706,34949140736.0,2.43,1.23
2022-01-14,60641.15,60226.52,61207.67,60190.02,-0.92,-556.98,3214834,22590805504.0,1.67,1.05
2022-01-17,60069.13,60297.72,60338.34,59417.13,0.12,71.2,3016352,21235529216.0,1.53,0.98
2022-01-18,60257.09,61091.16,61670.32,59890.91,1.32,793.44,4232374,28448845056.0,2.95,1.38
2022-01-19,60863.23,60278.28,60883.62,59758.75,-1.33,-812.88,3467345,23565355520.0,1.84,1.13
2022-01-20,60187.91,60601.23,60835.71,60119.73,0.54,322.95,3385474,27279310848.0,1.19,1.11
2022-01-21,60264.6,61236.73,61873.1,60007.95,1.05,635.5,3721996,30833549568.0,3.08,1.22
2022-01-24,60886.12,60863.23,61608.05,60564.45,-0.61,-373.5,2676567,21613139456.0,1.7,0.87
2022-01-25,60425.43,58439.51,60572.65,58437.23,-3.98,-2423.72,3674402,23860203264.0,3.51,1.2
2022-01-26,58335.8,58621.63,59290.9,57676.52,0.31,182.12,3002438,25643980288.0,2.76,0.98
2022-01-27,58729.38,57037.27,59019.02,57022.27,-2.7,-1584.36,3030120,27229109504.0,3.41,0.99
2022-01-28,56996.11,56262.18,57127.8,55932.26,-1.36,-775.09,2955280,26935173120.0,2.1,0.96
2022-02-07,56548.09,56214.4,57401.5,56047.69,-0.08,-47.78,2994138,27603573504.0,2.41,0.98
2022-02-08,56148.29,56022.22,56148.29,55135.81,-0.34,-192.18,3012970,28064770816.0,1.8,0.98
2022-02-09,55825.41,57680.43,57751.26,55771.03,2.96,1658.21,3311088,28211745280.0,3.53,1.08
2022-02-10,57620.1,57289.22,57778.52,56942.93,-0.68,-391.21,2598343,20061356288.0,1.45,0.85
2022-02-11,57063.34,56838.92,58214.64,56732.13,-0.79,-450.3,3077229,27617999616.0,2.59,1.0
2022-02-14,56492.44,57231.81,57665.52,56367.48,0.69,392.89,2660993,21424372992.0,2.28,0.87
2022-02-15,57291.34,58157.11,58472.62,57117.95,1.62,925.3,2751431,23171270656.0,2.37,0.9
2022-02-16,58142.22,58932.23,59213.94,57882.13,1.33,775.12,2903355,17215950080.0,2.29,0.95
2022-02-17,59268.01,58830.59,59677.69,58653.97,-0.17,-101.64,2642904,16928385024.0,1.74,0.86
2022-02-18,58701.81,59581.78,59604.41,58527.55,1.28,751.19,2276018,15379921920.0,1.83,0.74
2022-02-21,59613.13,60192.54,60304.91,59529.52,1.03,610.76,3508685,18855944704.0,1.3,1.15
2022-02-22,59962.82,59423.15,60001.97,59126.73,-1.28,-769.39,3460600,25584204032.0,1.45,1.13
2022-02-23,59455.43,60000.24,60090.43,58956.93,0.97,577.09,3577188,20726630144.0,1.91,1.17
2022-02-24,59677.25,57955.52,59811.82,57298.91,-3.41,-2044.72,4694538,34340156416.0,4.19,1.53
2022-02-25,58295.5,58349.39,58967.3,58203.55,0.68,393.87,3336219,21575019776.0,1.32,1.09
2022-02-28,58286.77,58553.0,58553.0,57429.76,0.35,203.61,3267826,18877462016.0,1.93,1.07
2022-03-01,58702.57,60403.63,60757.73,58702.57,3.16,1850.63,5316854,31215389184.0,3.51,1.74
2022-03-02,59926.76,60203.74,60260.13,59438.93,-0.33,-199.89,3751888,19062384384.0,1.36,1.23
2022-03-03,60321.08,58950.9,60371.54,58924.81,-2.08,-1252.84,3574418,25918496000.0,2.4,1.17
2022-03-04,58592.85,58589.84,59405.65,58302.68,-0.61,-361.06,3889300,23910121984.0,1.87,1.27
2022-03-07,58175.12,56725.22,58175.12,56511.59,-3.18,-1864.62,4182590,32736778496.0,2.84,1.37
2022-03-08,57154.72,55843.28,57932.04,55654.51,-1.55,-881.94,4269759,31908075264.0,4.02,1.39
2022-03-09,55786.37,55300.76,56596.77,53282.65,-0.97,-542.52,5011855,34661847296.0,5.93,1.64
2022-03-10,56529.36,57116.15,57363.46,56152.77,3.28,1815.39,4126640,31590666752.0,2.19,1.35
2022-03-11,56653.59,57830.13,57844.52,56080.66,1.25,713.98,4712280,33990787584.0,3.09,1.54
2022-03-14,56908.19,55140.63,56908.19,55102.34,-4.65,-2689.5,4079523,31198443008.0,3.12,1.33
2022-03-15,54074.36,52099.7,54450.15,52091.8,-5.51,-3040.93,4963995,39180188672.0,4.28,1.62
2022-03-16,52651.22,52980.84,53138.43,50423.0,1.69,881.14,5475843,40006749440.0,5.21,1.79
2022-03-17,53458.52,54406.26,55239.7,53458.52,2.69,1425.42,5485426,39106933760.0,3.36,1.79
2022-03-18,54258.72,54696.99,54974.56,53932.97,0.53,290.73,3963638,23364728064.0,1.91,1.29
2022-03-21,54913.79,54858.48,55015.02,54258.98,0.3,161.49,3355944,19801324032.0,1.38,1.1
2022-03-22,54792.32,54329.72,54840.26,54151.14,-0.96,-528.76,3215343,16393920512.0,1.26,1.05
2022-03-23,54407.1,55203.25,55619.43,54261.82,1.61,873.53,3555878,26110176512.0,2.5,1.16
2022-03-24,54789.94,53894.3,54789.94,53840.62,-2.37,-1308.95,3244374,19767983104.0,1.72,1.06
2022-03-25,53970.22,52810.05,54186.84,52715.07,-2.01,-1084.25,3444053,22195022336.0,2.73,1.12
2022-03-28,51953.29,51814.77,52254.62,51020.97,-1.88,-995.28,3239821,28133721600.0,2.34,1.06
2022-03-29,51965.71,51017.93,52334.93,50950.06,-1.54,-796.84,2648230,18215300608.0,2.67,0.86
2022-03-30,51452.31,52424.25,52424.25,51312.56,2.76,1406.32,3079623,24857655808.0,2.18,1.01
2022-03-31,52219.64,52309.98,52779.27,52056.82,-0.22,-114.27,3225850,18029151232.0,1.38,1.05
2022-04-01,51955.81,53230.96,53685.73,51904.78,1.76,920.98,3755896,26698144512.0,3.4,1.23
2022-04-06,52875.05,53219.2,53517.98,52607.73,-0.02,-11.76,3072416,18303159552.0,1.71,1.0
2022-04-07,53061.93,53248.39,54299.32,52982.11,0.05,29.19,3433824,17068744704.0,2.48,1.12
2022-04-08,53419.02,52993.93,53708.91,52913.41,-0.48,-254.46,3351142,17567816704.0,1.49,1.09
2022-04-11,52647.68,50931.06,52647.68,50605.02,-3.89,-2062.87,3933987,25146597632.0,3.85,1.28
2022-04-12,50766.42,53805.36,53815.31,50763.67,5.64,2874.3,4627146,29114308352.0,5.99,1.51
2022-04-13,53534.05,53993.7,54780.43,53350.87,0.35,188.34,5073808,26777755392.0,2.66,1.66
2022-04-14,54264.97,56427.47,56782.85,54264.97,4.51,2433.77,6369229,37567407872.0,4.66,2.08
2022-04-15,56127.91,55642.67,56788.76,55433.05,-1.39,-784.8,5277389,24859192576.0,2.4,1.72
2022-04-18,55051.35,56009.65,56009.65,54929.3,0.66,366.98,4500971,20276313600.0,1.94,1.47
2022-04-19,55750.28,55620.38,56551.86,55299.29,-0.7,-389.27,4210743,19766439424.0,2.24,1.37
2022-04-20,55439.16,56500.09,57364.86,55025.17,1.58,879.71,5526353,23906325504.0,4.21,1.8
2022-04-21,56094.41,55213.96,56746.25,55035.19,-2.28,-1286.13,5120465,22214658304.0,3.03,1.67
2022-04-22,54682.05,54525.73,55136.78,53811.73,-1.25,-688.23,4946061,22391492608.0,2.4,1.61
2022-04-25,52986.15,50819.75,52992.99,50788.52,-6.8,-3705.98,4732307,28877388288.0,4.04,1.55
2022-04-26,50630.86,50744.7,52405.97,50081.18,-0.15,-75.05,5472668,30053635072.0,4.57,1.79
2022-04-27,50072.89,51157.7,51197.5,49377.3,0.81,413.0,5624988,32583844864.0,3.59,1.84
2022-04-28,50585.14,51442.65,52199.71,50465.12,0.56,284.95,4896038,30002728960.0,3.39,1.6
2022-04-29,52124.15,52561.65,52856.39,51615.46,2.18,1119.0,6187955,37306528768.0,2.41,2.02
2022-05-05,52440.05,53178.34,53940.09,52421.41,1.17,616.69,5037390,29662386176.0,2.89,1.64
2022-05-06,52039.63,51208.12,52182.52,50966.87,-3.7,-1970.22,4421165,24015155712.0,2.29,1.44
2022-05-09,50880.35,51225.59,51225.59,50568.97,0.03,17.47,3304348,20365932544.0,1.28,1.08
2022-05-10,50447.82,52226.13,52251.82,50145.51,1.95,1000.54,4484039,24490158080.0,4.11,1.46
2022-05-11,52313.56,52984.7,53988.91,52286.78,1.45,758.57,5355852,26884138240.0,3.26,1.75
2022-05-12,52765.1,53844.28,54699.25,52687.6,1.62,859.58,5422956,22536048128.0,3.8,1.77
2022-05-13,54018.07,53876.6,54325.02,53471.27,0.06,32.32,4422020,18551897344.0,1.59,1.44
2022-05-16,54126.02,54401.73,54643.27,53783.68,0.97,525.13,4973815,21060451072.0,1.6,1.62
2022-05-17,54166.72,54879.57,54967.94,53862.94,0.88,477.84,4607153,17805534464.0,2.03,1.5
2022-05-18,54756.58,54450.56,54887.84,53998.43,-0.78,-429.01,4025962,19258648320.0,1.62,1.31
2022-05-19,53617.62,54000.21,54036.99,53543.62,-0.83,-450.35,3576169,15714709504.0,0.91,1.17
2022-05-20,54073.47,55936.52,56059.7,54073.47,3.59,1936.31,6663853,35856317440.0,3.68,2.18
2022-05-23,55801.29,55861.1,56189.94,55548.22,-0.13,-75.42,5835221,24389384448.0,1.15,1.91
2022-05-24,55899.7,54255.23,55938.48,54255.23,-2.87,-1605.87,5443945,22214822400.0,3.01,1.78
2022-05-25,54189.88,54763.07,54825.53,53782.87,0.94,507.84,4255101,21114007040.0,1.92,1.39
2022-05-26,54687.93,55318.03,55802.64,54133.9,1.01,554.96,5098986,23684207360.0,3.05,1.66
2022-05-27,55462.92,54858.62,55867.35,54558.43,-0.83,-459.41,4585540,22979506688.0,2.37,1.5
2022-05-30,55195.57,56596.96,56664.06,55195.57,3.17,1738.34,6024189,34957460992.0,2.68,1.97
2022-05-31,56369.91,57990.54,58225.75,56090.57,2.46,1393.58,6852611,41159823872.0,3.77,2.24
2022-06-01,57877.72,57838.06,58329.75,57412.09,-0.26,-152.48,5231775,25029512192.0,1.58,1.71
2022-06-02,57533.52,57223.4,57732.91,56919.15,-1.06,-614.66,3936489,18302755072.0,1.41,1.29
2022-06-06,57258.59,57910.18,57923.13,56515.23,1.2,686.78,4368944,26930693376.0,2.46,1.43
2022-06-07,57804.99,58491.13,58862.66,57622.52,1.0,580.95,5128978,29749893888.0,2.14,1.67
2022-06-08,58363.49,58903.88,59494.09,58239.39,0.71,412.75,4955809,33281555456.0,2.15,1.62
2022-06-09,58768.56,57795.91,59055.91,57720.16,-1.88,-1107.97,4261147,24051836160.0,2.27,1.39
2022-06-10,57512.54,58370.7,58407.4,57431.89,0.99,574.79,3415292,25970552832.0,1.69,1.12
2022-06-13,57904.31,57831.6,58168.56,57262.91,-0.92,-539.1,3731681,25550254080.0,1.55,1.22
2022-06-14,57236.34,58725.27,58725.27,57221.98,1.55,893.67,4917244,23046227712.0,2.6,1.61
2022-06-15,58651.68,59078.27,59796.87,58395.52,0.6,353.0,6317705,31813634048.0,2.39,2.06
2022-06-16,59149.87,58861.41,59884.76,58669.43,-0.37,-216.86,4475545,22733985280.0,2.06,1.46
2022-06-17,58422.4,60040.13,60087.52,58414.15,2.0,1178.72,5576227,32509292032.0,2.84,1.82
2022-06-20,60198.97,61217.35,61554.5,59878.04,1.96,1177.22,6039947,34464937728.0,2.79,1.97
2022-06-21,61013.62,60665.41,61749.16,60129.31,-0.9,-551.94,4872301,27909227264.0,2.65,1.59
2022-06-22,60658.06,59661.09,60812.62,59631.59,-1.66,-1004.32,3958571,21371776512.0,1.95,1.29
2022-06-23,59656.37,60074.13,60125.16,59039.18,0.69,413.04,3689543,21623110656.0,1.82,1.2
2022-06-24,60055.65,60962.02,61176.66,59897.93,1.48,887.89,4777375,29124599808.0,2.13,1.56
2022-06-27,61385.75,62174.4,62679.13,61385.75,1.99,1212.38,5797701,36119656704.0,2.12,1.89
2022-06-28,62172.52,61955.34,62243.58,61570.11,-0.35,-219.06,4577291,28961584384.0,1.08,1.49
2022-06-29,61802.8,61069.48,62472.26,61039.25,-1.43,-885.86,4379842,27027603968.0,2.31,1.43
2022-06-30,61186.02,63471.71,63869.37,61186.02,3.93,2402.23,6985757,42825937664.0,4.39,2.28
2022-07-01,63474.64,63116.65,63665.74,62439.27,-0.56,-355.06,4567467,26840409088.0,1.93,1.49
2022-07-04,62558.48,63085.23,63085.23,62145.6,-0.05,-31.42,4001570,25275060736.0,1.49,1.31
2022-07-05,63126.06,62309.03,63237.93,61656.64,-1.23,-776.2,4142574,28013189632.0,2.51,1.35
2022-07-06,61990.31,60591.11,61990.31,60152.25,-2.76,-1717.92,3958352,28144625664.0,2.95,1.29
2022-07-07,60569.89,60653.8,60970.7,59758.68,0.1,62.69,3144909,22435148800.0,2.0,1.03
2022-07-08,60904.04,61082.15,61617.62,60618.59,0.71,428.35,2992736,20365899520.0,1.65,0.98
2022-07-11,60621.22,59921.47,60621.22,59397.22,-1.9,-1160.68,3100609,21404451584.0,2.0,1.01
2022-07-12,59823.18,59067.72,60110.53,58921.88,-1.42,-853.75,2672327,17756533826.93,1.98,0.87
2022-07-13,59101.88,59335.65,59690.24,59028.5,0.45,267.93,2418772,17125325912.19,1.12,0.79
2022-07-14,59243.02,59086.11,59589.53,58793.35,-0.42,-249.54,2617594,16565616220.75,1.34,0.85
2022-07-15,58748.88,58484.46,59767.58,58176.77,-1.02,-601.65,3801550,26027627459.93,2.69,1.24
2022-07-18,58578.45,58913.74,58916.9,57666.72,0.73,429.28,2940440,20849907756.85,2.14,0.96
2022-07-19,58763.45,59203.59,59322.51,58588.1,0.49,289.85,2453427,15955790899.1,1.25,0.8
2022-07-20,59338.77,59648.45,59870.59,59329.62,0.75,444.86,2547168,15683705723.02,0.91,0.83
2022-07-21,59466.32,59046.7,59780.77,59028.89,-1.01,-601.75,2633779,14564754409.09,1.26,0.86
2022-07-22,59150.59,58565.94,59466.95,58170.26,-0.81,-480.76,2266793,15898065544.21,2.2,0.74
2022-07-25,58515.49,59361.68,59498.65,58226.41,1.36,795.74,2966694,15970845889.1,2.17,0.97
2022-07-26,59358.19,59738.52,60337.38,59354.47,0.63,376.84,3083329,17915177749.02,1.66,1.01
2022-07-27,59566.18,58955.38,59566.18,58890.31,-1.31,-783.14,2322896,15380693031.96,1.13,0.76
2022-07-28,59133.13,59086.2,59748.91,58873.79,0.22,130.82,2919193,17633851724.69,1.48,0.95
2022-07-29,58989.88,57684.37,58989.88,57549.67,-2.37,-1401.83,3651001,29264987942.83,2.44,1.19
2022-08-01,57703.34,58368.76,58716.95,57631.16,1.19,684.39,3222091,21625876357.91,1.88,1.05
2022-08-02,57701.94,56547.7,57701.94,56164.04,-3.12,-1821.06,3655084,23628790585.71,2.63,1.19
2022-08-03,56588.97,56213.5,57289.5,56160.75,-0.59,-334.2,2560756,17321890462.97,2.0,0.84
2022-08-04,56489.94,57370.59,57374.16,56216.78,2.06,1157.09,2532688,19019044971.41,2.06,0.83
2022-08-05,57359.25,57791.45,57791.45,57163.47,0.73,420.86,2283807,14913870010.05,1.09,0.75
2022-08-08,57498.79,57784.77,57990.34,57376.34,-0.01,-6.68,2275463,14801219748.19,1.06,0.74
2022-08-09,57624.11,57993.31,58015.38,57318.91,0.36,208.54,2327703,12546349333.38,1.21,0.76
2022-08-10,57919.33,57849.01,58311.27,57561.79,-0.25,-144.3,2525800,18330590898.35,1.29,0.82
2022-08-11,57959.15,58428.82,58428.82,57839.75,1.0,579.81,2766683,17904369413.57,1.02,0.9
2022-08-12,58426.27,58886.01,59013.88,58173.25,0.78,457.19,2540797,16659403375.62,1.44,0.83
2022-08-15,58701.85,58632.36,58821.53,58266.05,-0.43,-253.65,2386432,16374526996.81,0.94,0.78
2022-08-16,58673.19,58476.68,58878.72,58274.65,-0.27,-155.68,2087918,14140449329.34,1.03,0.68
2022-08-17,58466.54,58823.94,58892.63,57966.22,0.59,347.26,2282595,16271190143.96,1.58,0.75
2022-08-18,58439.73,57886.41,58485.92,57750.0,-1.59,-937.53,2720343,21826073711.5,1.25,0.89
2022-08-19,57743.52,57636.34,58237.0,57617.04,-0.43,-250.07,2204001,13833927024.57,1.07,0.72
2022-08-22,57374.75,57858.1,57932.36,57117.0,0.38,221.76,2316671,14196786336.01,1.41,0.76
2022-08-23,57756.22,57408.39,57862.9,57223.48,-0.78,-449.71,2343773,18114937359.98,1.11,0.77
2022-08-24,57345.63,56824.96,57620.43,56776.19,-1.02,-583.43,2772975,16181081654.39,1.47,0.91
2022-08-25,56921.48,57822.03,57822.03,56900.69,1.75,997.07,3079272,21773614520.54,1.62,1.01
2022-08-26,58000.29,58317.22,59228.14,58000.29,0.86,495.19,4287512,29626784231.84,2.12,1.4
2022-08-29,57809.84,58040.34,58251.72,57627.46,-0.47,-276.88,3292182,22718905221.19,1.07,1.07
2022-08-30,57918.06,57717.51,58010.68,57237.76,-0.56,-322.83,3085426,18827929766.98,1.33,1.01
2022-08-31,57562.41,58174.98,58550.9,57451.09,0.79,457.47,3796080,30464426021.86,1.91,1.24
2022-09-01,57977.23,57314.93,57980.45,57226.59,-1.48,-860.05,3148875,20410777482.34,1.3,1.03
2022-09-02,57325.5,56703.09,57351.7,56393.24,-1.07,-611.84,2679458,17829506036.01,1.67,0.87
2022-09-05,56424.24,55850.06,56435.35,55431.22,-1.5,-853.03,2890734,23357136923.84,1.77,0.94
2022-09-06,55897.73,56166.67,56177.19,55548.26,0.57,316.61,2183517,15890021494.72,1.13,0.71
2022-09-07,55979.66,55615.95,55979.66,55479.79,-0.98,-550.72,2189900,16978351274.62,0.89,0.72
2022-09-08,55690.71,55731.91,56353.95,55660.84,0.21,115.96,2325125,15172707146.01,1.25,0.76
2022-09-09,55849.86,55990.94,56054.39,55418.51,0.46,259.03,2223548,17950981104.84,1.14,0.73
2022-09-13,56269.97,56904.56,57095.56,56269.97,1.63,913.62,3061899,22099457244.4,1.47,1.0
2022-09-14,56178.61,56399.09,56557.91,56066.31,-0.89,-505.47,2761797,14852914983.61,0.86,0.9
2022-09-15,56418.14,56220.48,56910.08,55755.46,-0.32,-178.61,2897702,18970694678.57,2.05,0.95
2022-09-16,55981.96,54361.32,56234.18,54361.32,-3.31,-1859.16,3005513,17163746408.04,3.33,0.98
2022-09-19,54297.81,55220.27,55800.91,53753.43,1.58,858.95,3184026,17394863204.97,3.77,1.04
2022-09-20,55375.15,56340.49,56407.28,55173.31,2.03,1120.22,3874642,17491061540.13,2.23,1.27
2022-09-21,56159.02,56014.51,56355.5,55560.47,-0.58,-325.98,2850412,14784302980.52,1.41,0.93
2022-09-22,55718.91,55227.29,55912.89,55204.69,-1.41,-787.22,2609171,15100049050.05,1.26,0.85
2022-09-23,55146.44,55285.98,55988.4,54913.51,0.11,58.69,3009531,16814518897.9,1.95,0.98
2022-09-26,54783.85,55320.56,56177.56,54783.85,0.06,34.58,3039180,22837455447.89,2.52,0.99
2022-09-27,55331.49,57632.04,57632.04,55202.12,4.18,2311.48,4382881,28144604835.46,4.39,1.43
2022-09-28,57516.86,57210.64,58267.22,57161.32,-0.73,-421.4,4388281,22725834431.08,1.92,1.43
2022-09-29,57627.95,56430.67,57891.57,56194.46,-1.36,-779.97,3354873,18375767391.65,2.97,1.1
2022-09-30,56365.73,55755.69,57080.82,55755.69,-1.2,-674.98,2805809,16299373363.48,2.35,0.92
2022-10-10,55636.93,52930.34,55663.23,52835.04,-5.07,-2825.35,3641854,28047469654.69,5.07,1.19
2022-10-11,52860.14,52810.87,52989.3,51625.38,-0.23,-119.47,2866962,18963732615.97,2.58,0.94
2022-10-12,52708.8,52997.63,53021.29,51264.75,0.35,186.76,3091211,23620527428.26,3.33,1.01
2022-10-13,52689.49,52766.93,53275.95,52350.63,-0.44,-230.7,2794831,24581599365.47,1.75,0.91
2022-10-14,53016.24,54203.48,54429.41,53003.8,2.72,1436.55,3167075,23409635351.55,2.7,1.03
2022-10-17,54008.63,54144.27,54161.31,53542.59,-0.11,-59.21,2629534,19573840117.6,1.14,0.86
