日期,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2022-11-16,1265.9,1251.7,1269.63,1245.79,-0.74,-9.3,12497136,50625977299.62,1.89,1.67
2022-11-17,1245.3,1287.85,1288.58,1220.19,2.89,36.15,14303579,58064163934.71,5.46,1.91
2022-11-18,1280.5,1253.44,1298.22,1252.66,-2.67,-34.41,11197400,44441144147.15,3.54,1.49
2022-11-21,1245.09,1252.12,1263.8,1237.84,-0.11,-1.32,7785957,30637447830.0,2.07,1.04
2022-11-22,1249.26,1239.75,1273.94,1234.96,-0.99,-12.37,9613094,35806799951.86,3.11,1.28
2022-11-23,1236.9,1220.54,1244.69,1195.47,-1.55,-19.21,8833298,32711926708.43,3.97,1.18
2022-11-24,1221.66,1211.51,1229.85,1209.69,-0.74,-9.03,6150801,23986408681.3,1.65,0.82
2022-11-25,1208.85,1195.74,1236.06,1195.7,-1.3,-15.77,6265794,26442976591.22,3.33,0.84
2022-11-28,1175.0,1178.79,1194.73,1171.84,-1.42,-16.95,5951699,24797858911.79,1.91,0.79
2022-11-29,1181.54,1195.01,1202.08,1172.85,1.38,16.22,6954454,30466749264.95,2.48,0.93
2022-11-30,1192.35,1188.94,1200.96,1180.73,-0.51,-6.07,6892991,28240127099.81,1.69,0.92
2022-12-01,1200.51,1205.99,1225.97,1200.51,1.43,17.05,7932397,35817996140.75,2.14,1.06
2022-12-02,1200.96,1204.5,1220.7,1198.55,-0.12,-1.49,5799352,26018089391.39,1.84,0.77
2022-12-05,1210.85,1205.48,1214.42,1192.96,0.08,0.98,6390500,27356270913.37,1.78,0.85
2022-12-06,1202.86,1232.22,1247.31,1202.14,2.22,26.74,10900736,43097590288.6,3.75,1.45
2022-12-07,1227.31,1215.47,1227.31,1211.29,-1.36,-16.75,8080189,31480919615.56,1.3,1.08
2022-12-08,1213.16,1192.82,1213.21,1192.43,-1.86,-22.65,6741929,26501926692.7,1.71,0.9
2022-12-09,1194.23,1201.82,1217.65,1191.03,0.75,9.0,8236987,38095791133.52,2.23,1.1
2022-12-12,1198.78,1227.97,1238.71,1189.21,2.18,26.15,8848810,41377697184.89,4.12,1.18
2022-12-13,1223.47,1203.39,1223.95,1202.7,-2.0,-24.58,6765264,29694194659.38,1.73,0.9
2022-12-14,1243.32,1215.72,1253.32,1214.93,1.02,12.33,13473415,52388576683.95,3.19,1.8
2022-12-15,1208.16,1241.03,1258.47,1199.66,2.08,25.31,14678270,45071817254.36,4.84,1.96
2022-12-16,1235.63,1208.31,1235.63,1204.55,-2.64,-32.72,11123588,35729147492.57,2.5,1.48
2022-12-19,1202.52,1171.74,1208.88,1168.87,-3.03,-36.57,7876678,27356086450.37,3.31,1.05
2022-12-20,1168.8,1175.78,1189.69,1168.8,0.34,4.04,7353377,24540976209.63,1.78,0.98
2022-12-21,1172.92,1152.1,1179.24,1143.88,-2.01,-23.68,7924257,24733184718.77,3.01,1.06
2022-12-22,1155.2,1131.08,1157.33,1129.4,-1.82,-21.02,6747479,21783418407.85,2.42,0.9
2022-12-23,1122.3,1100.46,1127.27,1091.93,-2.71,-30.62,7357855,25004527757.85,3.12,0.98
2022-12-26,1098.9,1138.73,1141.57,1098.9,3.48,38.27,6828690,24888031489.98,3.88,0.91
2022-12-27,1138.35,1148.8,1152.08,1125.58,0.88,10.07,6380510,23420640144.6,2.33,0.85
2022-12-28,1145.65,1128.23,1145.65,1125.83,-1.79,-20.57,5268525,19611189955.29,1.73,0.7
2022-12-29,1125.65,1121.33,1136.53,1120.85,-0.61,-6.9,4880037,18278603768.28,1.39,0.65
2022-12-30,1126.8,1112.29,1130.92,1110.41,-0.81,-9.04,5001955,18476064082.56,1.83,0.67
2023-01-03,1111.3,1145.08,1146.28,1103.93,2.95,32.79,6014570,23514864958.33,3.81,0.8
2023-01-04,1148.35,1138.72,1166.73,1131.39,-0.56,-6.36,7781578,28504490485.21,3.09,1.04
2023-01-05,1138.1,1148.73,1153.32,1132.8,0.88,10.01,6488944,25879740365.53,1.8,0.87
2023-01-06,1146.02,1150.32,1164.23,1139.41,0.14,1.59,7305747,30647886180.01,2.16,0.97
2023-01-09,1151.72,1157.39,1175.85,1150.77,0.61,7.07,6855552,28889417530.38,2.18,0.91
2023-01-10,1158.84,1178.01,1192.54,1157.92,1.78,20.62,9520779,35887404930.45,2.99,1.27
2023-01-11,1178.29,1160.2,1198.13,1158.55,-1.51,-17.81,10130269,37832431253.18,3.36,1.35
2023-01-12,1159.96,1158.72,1162.86,1148.86,-0.13,-1.48,6827698,25340457158.31,1.21,0.91
2023-01-13,1162.49,1156.48,1163.56,1148.13,-0.19,-2.24,6202860,22674231165.12,1.33,0.83
2023-01-16,1151.7,1191.11,1200.57,1151.55,2.99,34.63,9919094,42938977584.83,4.24,1.32
2023-01-17,1196.14,1224.62,1238.15,1193.8,2.81,33.51,10712969,45041892224.7,3.72,1.43
2023-01-18,1231.26,1225.66,1231.73,1218.84,0.08,1.04,8126254,27917859467.77,1.05,1.08
2023-01-19,1224.18,1254.66,1254.66,1219.76,2.37,29.0,9243990,36297319459.77,2.85,1.23
2023-01-20,1255.17,1250.57,1258.85,1244.23,-0.33,-4.09,7479839,29094179495.67,1.17,1.0
2023-01-30,1261.22,1250.63,1263.7,1244.02,0.0,0.06,9661597,39674625293.88,1.57,1.29
2023-01-31,1244.67,1225.08,1248.07,1222.14,-2.04,-25.55,8826898,37253654356.96,2.07,1.18
2023-02-01,1226.57,1252.64,1259.26,1226.57,2.25,27.56,10832895,37019607342.45,2.67,1.45
2023-02-02,1257.88,1275.42,1293.49,1257.88,1.82,22.78,12984193,49961912426.14,2.84,1.73
2023-02-03,1271.69,1280.61,1289.84,1258.6,0.41,5.19,9336046,35551948807.88,2.45,1.25
2023-02-06,1275.29,1264.49,1282.9,1259.07,-1.26,-16.12,7590155,30740068831.92,1.86,1.01
2023-02-07,1265.55,1269.48,1272.9,1258.14,0.39,4.99,7611218,30732001614.54,1.17,1.02
2023-02-08,1271.86,1250.79,1289.77,1250.43,-1.47,-18.69,8090249,31555064337.51,3.1,1.08
2023-02-09,1246.1,1313.96,1314.0,1239.56,5.05,63.17,14021951,54462270818.47,5.95,1.87
2023-02-10,1312.68,1305.32,1330.43,1297.22,-0.66,-8.64,11353312,43893454269.51,2.53,1.51
2023-02-13,1302.32,1316.11,1326.08,1296.45,0.83,10.79,10073949,42639067879.53,2.27,1.34
2023-02-14,1317.33,1312.87,1342.83,1306.78,-0.25,-3.24,12631682,46244663791.73,2.74,1.69
2023-02-15,1312.7,1329.78,1330.34,1301.68,1.29,16.91,11190137,45134626972.63,2.18,1.49
2023-02-16,1326.43,1287.07,1339.75,1279.18,-3.21,-42.71,13336034,53813979811.6,4.55,1.78
2023-02-17,1286.26,1245.97,1290.68,1245.93,-3.19,-41.1,9658873,41468137766.01,3.48,1.29
2023-02-20,1244.9,1261.99,1262.27,1233.71,1.29,16.02,8571312,33733542371.95,2.29,1.14
2023-02-21,1261.37,1252.77,1271.85,1241.12,-0.73,-9.22,7305438,28475703462.57,2.44,0.97
2023-02-22,1246.06,1258.05,1267.36,1243.24,0.42,5.28,6215436,25355977043.02,1.93,0.83
2023-02-23,1257.38,1256.23,1264.29,1249.71,-0.14,-1.82,6052071,25203394092.84,1.16,0.81
2023-02-24,1262.19,1256.23,1275.69,1252.15,0.0,0.0,7272908,30171922680.05,1.87,0.97
2023-02-27,1250.19,1232.05,1255.51,1230.41,-1.92,-24.18,7116370,29896816790.53,2.0,0.95
2023-02-28,1234.0,1235.29,1245.71,1219.68,0.26,3.24,6241365,28420000633.28,2.11,0.83
2023-03-01,1233.13,1250.83,1250.9,1232.13,1.26,15.54,8207911,32827017977.28,1.52,1.1
2023-03-02,1250.52,1237.64,1259.82,1236.55,-1.05,-13.19,7817699,33466305257.56,1.86,1.04
2023-03-03,1256.3,1270.86,1277.24,1246.13,2.68,33.22,14652755,55108762334.86,2.51,1.96
2023-03-06,1268.65,1279.76,1289.16,1257.02,0.7,8.9,12470504,50329769674.02,2.53,1.66
2023-03-07,1277.42,1238.37,1282.29,1238.36,-3.23,-41.39,10042420,39385435287.82,3.43,1.34
2023-03-08,1236.06,1257.92,1260.35,1236.01,1.58,19.55,8381004,31915016116.54,1.97,1.12
2023-03-09,1258.87,1280.74,1289.43,1258.87,1.81,22.82,10766911,45016119124.9,2.43,1.44
2023-03-10,1270.15,1276.29,1300.51,1263.27,-0.35,-4.45,11706825,45690502745.72,2.91,1.56
2023-03-13,1270.57,1273.91,1278.23,1255.97,-0.19,-2.38,9261435,36477556649.04,1.74,1.24
2023-03-14,1270.19,1309.37,1313.48,1257.25,2.78,35.46,17496570,67296915912.35,4.41,2.33
2023-03-15,1310.32,1310.1,1340.64,1303.22,0.06,0.73,17435897,64826932874.26,2.86,2.33
2023-03-16,1299.7,1293.01,1322.62,1289.2,-1.3,-17.09,17679175,58881570547.85,2.55,2.36
2023-03-17,1303.03,1320.76,1331.29,1294.39,2.15,27.75,18546891,69311561692.74,2.85,2.47
2023-03-20,1318.9,1335.1,1344.77,1308.98,1.09,14.34,19883426,77869523244.24,2.71,2.65
2023-03-21,1331.75,1336.5,1342.32,1322.5,0.1,1.4,13889427,54618498959.07,1.48,1.85
2023-03-22,1335.12,1342.38,1343.7,1321.15,0.44,5.88,13456512,55332348628.17,1.69,1.8
2023-03-23,1336.29,1388.83,1388.83,1335.1,3.46,46.45,21817421,93902205777.23,4.0,2.91
2023-03-24,1387.17,1373.56,1393.38,1356.59,-1.1,-15.27,17704538,83844591203.88,2.65,2.36
2023-03-27,1371.68,1361.39,1385.72,1344.88,-0.89,-12.17,16023265,73340016251.0,2.97,2.14
2023-03-28,1355.82,1319.06,1358.42,1318.61,-3.11,-42.33,14344887,60779475747.0,2.92,1.91
2023-03-29,1318.69,1354.29,1373.23,1309.04,2.67,35.23,17164959,80602419372.0,4.87,2.29
2023-03-30,1358.29,1376.66,1389.17,1356.35,1.65,22.37,16865890,84521458173.0,2.42,2.25
2023-03-31,1375.78,1381.58,1382.45,1360.47,0.36,4.92,14527346,69957322975.0,1.6,1.94
2023-04-03,1397.66,1431.06,1431.18,1396.24,3.58,49.48,21948491,109901017786.0,2.53,2.93
2023-04-04,1425.27,1451.65,1473.48,1420.88,1.44,20.59,25371383,127100825582.0,3.68,3.39
2023-04-06,1445.56,1515.62,1552.51,1445.35,4.41,63.97,30983447,155253897516.0,7.38,4.13
2023-04-07,1520.58,1529.26,1536.23,1495.56,0.9,13.64,21942746,110046460308.0,2.68,2.93
2023-04-10,1533.67,1487.45,1553.08,1475.42,-2.73,-41.81,23626375,123250755002.0,5.08,3.15
2023-04-11,1491.6,1501.2,1521.03,1476.48,0.92,13.75,17595632,96580294281.0,3.0,2.35
2023-04-12,1497.82,1531.29,1533.13,1483.13,2.0,30.09,18353924,94884407981.0,3.33,2.45
2023-04-13,1522.1,1476.93,1529.14,1474.26,-3.55,-54.36,17730980,90038114403.0,3.58,2.37
2023-04-14,1488.9,1539.4,1542.19,1450.26,4.23,62.47,21081495,111102072714.0,6.22,2.81
2023-04-17,1536.04,1524.87,1556.03,1516.37,-0.94,-14.53,16984509,92349522277.0,2.58,2.27
2023-04-18,1512.9,1491.79,1514.04,1472.63,-2.17,-33.08,15681533,79312991255.0,2.72,2.09
2023-04-19,1494.03,1496.07,1525.21,1487.17,0.29,4.28,16658015,91974553107.0,2.55,2.22
2023-04-20,1486.32,1514.45,1521.75,1484.03,1.23,18.38,17942638,103718186132.0,2.52,2.39
2023-04-21,1505.77,1411.53,1506.06,1411.53,-6.8,-102.92,20690255,103841449908.0,6.24,2.76
2023-04-24,1400.93,1368.17,1413.26,1359.22,-3.07,-43.36,14795339,79259316794.0,3.83,1.97
2023-04-25,1361.55,1325.66,1365.75,1312.32,-3.11,-42.51,14981268,78067677980.0,3.91,2.0
2023-04-26,1311.18,1291.42,1326.15,1279.58,-2.58,-34.24,14397885,72769502681.0,3.51,1.92
2023-04-27,1285.44,1288.56,1320.72,1281.43,-0.22,-2.86,12150600,59535794736.0,3.04,1.62
2023-04-28,1284.16,1316.57,1317.99,1284.05,2.17,28.01,13003997,64121758268.0,2.63,1.74
2023-05-04,1308.28,1282.23,1314.62,1275.71,-2.61,-34.34,11734293,54617683701.0,2.96,1.57
2023-05-05,1281.36,1259.73,1295.05,1256.3,-1.75,-22.5,10416500,47910276402.0,3.02,1.39
2023-05-08,1257.39,1267.07,1279.76,1250.73,0.58,7.34,9505553,45386497429.0,2.3,1.27
2023-05-09,1264.77,1245.54,1276.44,1245.54,-1.7,-21.53,12130028,54173249902.0,2.44,1.62
2023-05-10,1242.74,1237.96,1249.07,1219.37,-0.61,-7.58,9698603,45445840760.0,2.38,1.29
2023-05-11,1245.1,1253.09,1260.89,1241.77,1.22,15.13,8849860,38126101230.0,1.54,1.18
2023-05-12,1254.29,1242.67,1277.11,1241.94,-0.83,-10.42,11719028,48934206011.0,2.81,1.56
2023-05-15,1237.97,1258.45,1258.45,1230.34,1.27,15.78,9688534,43436391948.0,2.26,1.29
2023-05-16,1259.15,1273.97,1287.22,1246.94,1.23,15.52,11877869,51483886957.0,3.2,1.58
2023-05-17,1267.15,1291.05,1304.32,1267.1,1.34,17.08,12656315,48808832899.0,2.92,1.69
2023-05-18,1289.01,1296.72,1304.14,1286.36,0.44,5.67,12109480,47580906869.0,1.38,1.62
2023-05-19,1302.13,1337.44,1346.99,1302.13,3.14,40.72,16896690,65536688232.0,3.46,2.25
2023-05-22,1343.7,1323.85,1351.91,1317.0,-1.02,-13.59,12114728,47625772723.0,2.61,1.62
2023-05-23,1318.27,1302.57,1319.23,1302.53,-1.61,-21.28,9149502,36916581391.0,1.26,1.22
2023-05-24,1298.06,1318.81,1339.59,1293.14,1.25,16.24,11119066,47243840488.0,3.57,1.48
2023-05-25,1321.62,1331.88,1337.44,1303.93,0.99,13.07,10928796,45233216046.0,2.54,1.46
2023-05-26,1333.41,1350.13,1359.78,1331.72,1.37,18.25,10957492,50724865438.0,2.11,1.46
2023-05-29,1364.23,1363.64,1381.06,1355.66,1.0,13.51,13457080,60556610450.0,1.88,1.8
2023-05-30,1359.05,1370.18,1370.18,1344.09,0.48,6.54,12308137,53702894676.0,1.91,1.64
2023-05-31,1367.5,1388.91,1392.94,1362.56,1.37,18.73,13592955,58945497787.0,2.22,1.81
2023-06-01,1378.87,1382.19,1395.41,1369.88,-0.48,-6.72,13455972,56466421817.0,1.84,1.8
2023-06-02,1383.9,1383.36,1395.32,1367.29,0.08,1.17,11225113,49991666146.0,2.03,1.5
2023-06-05,1388.85,1383.76,1413.29,1382.6,0.03,0.4,11484651,56624081204.0,2.22,1.53
2023-06-06,1376.79,1337.5,1376.97,1333.26,-3.34,-46.26,11498103,50601754171.0,3.16,1.53
2023-06-07,1339.39,1351.03,1358.91,1332.99,1.01,13.53,9865579,43978445208.0,1.94,1.32
2023-06-08,1346.12,1317.43,1346.12,1313.44,-2.49,-33.6,10556403,42978956661.0,2.42,1.41
2023-06-09,1318.9,1343.8,1344.14,1307.62,2.0,26.37,13046584,58236321689.0,2.77,1.74
2023-06-12,1342.33,1343.73,1356.34,1341.7,-0.01,-0.07,11229791,50243170625.0,1.09,1.5
2023-06-13,1344.65,1381.11,1382.96,1335.22,2.78,37.38,12832337,60447900838.0,3.55,1.71
2023-06-14,1378.64,1384.38,1389.48,1369.13,0.24,3.27,11204850,52454859550.0,1.47,1.5
2023-06-15,1385.33,1366.39,1390.0,1365.51,-1.3,-17.99,10552925,50432331447.0,1.77,1.41
2023-06-16,1362.69,1376.91,1379.55,1353.07,0.77,10.52,10209659,47736369176.0,1.94,1.36
2023-06-19,1376.24,1402.92,1406.6,1371.16,1.89,26.01,12966019,59064663975.0,2.57,1.73
2023-06-20,1399.79,1398.48,1406.17,1383.17,-0.32,-4.44,12472890,59243578089.0,1.64,1.66
2023-06-21,1393.43,1342.11,1393.94,1342.11,-4.03,-56.37,13054777,56891404879.0,3.71,1.74
2023-06-26,1329.67,1313.71,1339.91,1306.78,-2.12,-28.4,10987446,45182539826.0,2.47,1.47
2023-06-27,1313.25,1313.11,1323.96,1305.23,-0.05,-0.6,7850266,33224966344.0,1.43,1.05
2023-06-28,1315.17,1301.27,1315.86,1270.55,-0.9,-11.84,9817557,44561332354.0,3.45,1.31
2023-06-29,1300.1,1310.47,1327.31,1299.96,0.71,9.2,7982441,37844506000.0,2.1,1.07
2023-06-30,1304.8,1326.57,1330.17,1299.11,1.23,16.1,9063745,40188423111.0,2.37,1.21
2023-07-03,1329.53,1326.58,1341.48,1319.66,0.0,0.01,8908011,42063657850.0,1.64,1.19
2023-07-04,1327.82,1362.57,1373.67,1323.2,2.71,35.99,11283658,50749773606.0,3.8,1.51
2023-07-05,1358.08,1347.48,1374.72,1345.18,-1.11,-15.09,9056032,44928392686.0,2.17,1.21
2023-07-06,1343.57,1355.97,1368.35,1341.49,0.63,8.49,7869113,38878469236.0,1.99,1.05
2023-07-07,1351.34,1334.23,1352.2,1324.66,-1.6,-21.74,7723085,35547747795.0,2.03,1.03
2023-07-10,1338.38,1332.06,1347.48,1327.65,-0.16,-2.17,6339212,30100403943.0,1.49,0.85
2023-07-11,1334.26,1372.04,1372.05,1332.91,3.0,39.98,9697364,49127319961.0,2.94,1.29
2023-07-12,1371.36,1340.39,1377.36,1339.39,-2.31,-31.65,10825169,47445765588.0,2.77,1.44
2023-07-13,1345.27,1381.75,1384.66,1344.6,3.09,41.36,12584332,51586073007.0,2.99,1.68
2023-07-14,1387.92,1376.91,1402.89,1376.55,-0.35,-4.84,13073126,53639225277.0,1.91,1.74
2023-07-17,1370.25,1363.32,1374.43,1353.9,-0.99,-13.59,9926944,45235200578.0,1.49,1.32
2023-07-18,1366.24,1370.53,1402.97,1366.24,0.53,7.21,14189891,53520297044.0,2.69,1.89
2023-07-19,1364.15,1359.07,1380.21,1353.84,-0.84,-11.46,12317598,45496360656.0,1.92,1.64
2023-07-20,1359.26,1321.34,1360.46,1318.51,-2.78,-37.73,11192320,40102538596.0,3.09,1.49
2023-07-21,1319.75,1310.22,1333.45,1307.95,-0.84,-11.12,10477657,38601070516.0,1.93,1.4
2023-07-24,1306.15,1301.73,1319.18,1299.1,-0.65,-8.49,9413035,31725026772.0,1.53,1.26
2023-07-25,1314.08,1320.09,1324.61,1303.91,1.41,18.36,9775029,36811238821.0,1.59,1.3
2023-07-26,1318.59,1304.53,1320.59,1301.45,-1.18,-15.56,8291009,32527566091.0,1.45,1.11
2023-07-27,1300.71,1275.1,1303.86,1272.69,-2.26,-29.43,8317787,31065256816.0,2.39,1.11
2023-07-28,1273.51,1268.37,1277.24,1254.72,-0.53,-6.73,8115912,33682712802.0,1.77,1.08
2023-07-31,1264.69,1272.6,1281.95,1259.05,0.33,4.23,8853274,36077671872.0,1.81,1.18
2023-08-01,1272.91,1276.05,1281.23,1266.69,0.27,3.45,7538159,30743495622.0,1.14,1.01
2023-08-02,1271.49,1277.55,1284.25,1271.02,0.12,1.5,7329061,30261893630.0,1.04,0.98
2023-08-03,1272.82,1271.35,1283.02,1266.05,-0.49,-6.2,6210792,26587881371.0,1.33,0.83
2023-08-04,1272.91,1273.46,1280.0,1263.94,0.17,2.11,7555413,33328107088.0,1.26,1.01
2023-08-07,1272.13,1267.96,1277.6,1265.67,-0.43,-5.5,6548061,26485754316.0,0.94,0.87
2023-08-08,1266.66,1257.72,1274.26,1257.54,-0.81,-10.24,6413384,24407864884.0,1.32,0.86
2023-08-09,1253.13,1243.05,1255.13,1241.63,-1.17,-14.67,5687138,21966713522.0,1.07,0.76
2023-08-10,1241.71,1247.31,1254.26,1240.31,0.34,4.26,4817218,19580763432.0,1.12,0.64
2023-08-11,1248.33,1220.45,1248.33,1220.36,-2.15,-26.86,5863663,23299468574.0,2.24,0.78
2023-08-14,1211.02,1213.12,1213.57,1195.65,-0.6,-7.33,5687454,23036172158.0,1.47,0.76
2023-08-15,1215.07,1187.76,1219.45,1177.01,-2.09,-25.36,6167270,28355521511.0,3.5,0.82
2023-08-16,1183.84,1162.16,1190.16,1162.11,-2.16,-25.6,5588238,24543329804.0,2.36,0.75
2023-08-17,1159.06,1176.41,1182.34,1152.2,1.23,14.25,5657607,24082407999.0,2.59,0.75
2023-08-18,1181.91,1168.32,1196.89,1168.32,-0.69,-8.09,6312219,25487359691.0,2.43,0.84
2023-08-21,1165.62,1156.12,1177.04,1155.91,-1.04,-12.2,5090348,21059559720.0,1.81,0.68
2023-08-22,1161.37,1167.31,1171.74,1133.9,0.97,11.19,7048387,27644649226.0,3.27,0.94
2023-08-23,1163.99,1134.79,1163.99,1134.71,-2.79,-32.52,5212665,20691125361.0,2.51,0.7
2023-08-24,1141.6,1148.17,1164.92,1129.74,1.18,13.38,6617863,27334174562.0,3.1,0.88
2023-08-25,1137.9,1105.52,1137.9,1099.39,-3.71,-42.65,7338358,27250633272.0,3.35,0.98
2023-08-28,1174.52,1104.74,1174.78,1102.31,-0.07,-0.78,8613416,34736718099.0,6.56,1.15
2023-08-29,1102.81,1169.82,1172.7,1102.29,5.89,65.08,10212704,40687064480.0,6.37,1.36
2023-08-30,1188.63,1213.78,1229.51,1188.63,3.76,43.96,14759032,58424962457.0,3.49,1.97
2023-08-31,1206.81,1230.8,1238.18,1200.29,1.4,17.02,14505375,50977802370.0,3.12,1.94
2023-09-01,1232.19,1219.72,1245.72,1212.86,-0.9,-11.08,10479591,41946352220.0,2.67,1.4
2023-09-04,1223.42,1233.97,1234.09,1207.55,1.17,14.25,11071284,43293639777.0,2.18,1.48
2023-09-05,1235.28,1238.25,1256.92,1233.33,0.35,4.28,13086808,52584114572.0,1.91,1.75
2023-09-06,1232.03,1278.94,1281.62,1231.64,3.29,40.69,15691614,60395249856.0,4.04,2.09
2023-09-07,1272.82,1237.93,1272.82,1237.84,-3.21,-41.01,14058800,52850566938.0,2.74,1.88
2023-09-08,1233.03,1258.62,1266.93,1233.03,1.67,20.69,11917747,43855470764.0,2.74,1.59
2023-09-11,1259.77,1259.0,1269.44,1250.76,0.03,0.38,11812243,43290885909.0,1.48,1.58
2023-09-12,1257.63,1244.98,1260.88,1244.4,-1.11,-14.02,9696938,34324603133.0,1.31,1.29
2023-09-13,1239.87,1229.05,1250.38,1215.53,-1.28,-15.93,9706617,35521789820.0,2.8,1.3
2023-09-14,1227.95,1208.88,1228.87,1201.6,-1.64,-20.17,8289384,29993864921.0,2.22,1.11
2023-09-15,1211.39,1223.99,1247.99,1195.88,1.25,15.11,10507331,40615850024.0,4.31,1.4
2023-09-18,1213.76,1200.7,1215.99,1198.51,-1.9,-23.29,9323183,33993052800.0,1.43,1.24
2023-09-19,1198.99,1189.44,1201.98,1176.19,-0.94,-11.26,7841642,31503471130.0,2.15,1.05
2023-09-20,1184.95,1171.71,1197.49,1171.57,-1.49,-17.73,7229089,26739829557.0,2.18,0.96
2023-09-21,1167.14,1167.95,1177.69,1163.03,-0.32,-3.76,6753374,24915596920.0,1.25,0.9
2023-09-22,1165.81,1199.29,1199.29,1158.82,2.68,31.34,8706204,34874346815.0,3.47,1.16
2023-09-25,1198.79,1184.06,1198.85,1179.92,-1.27,-15.23,7402802,29313534936.0,1.58,0.99
2023-09-26,1180.13,1170.42,1186.39,1167.73,-1.15,-13.64,6504720,25988563789.0,1.58,0.87
2023-09-27,1168.29,1165.69,1185.54,1164.24,-0.4,-4.73,6634608,25050848119.0,1.82,0.89
2023-09-28,1168.57,1184.31,1190.67,1164.05,1.6,18.62,7270885,30260535147.0,2.28,0.97
2023-10-09,1182.7,1185.32,1196.43,1177.44,0.09,1.01,7379588,29939910119.0,1.6,0.98
2023-10-10,1187.48,1201.17,1209.36,1187.48,1.34,15.85,8981380,35254433615.0,1.85,1.2
2023-10-11,1203.8,1224.39,1230.12,1197.08,1.93,23.22,11708631,45440182626.0,2.75,1.56
2023-10-12,1226.75,1224.81,1229.77,1209.51,0.03,0.42,9402401,40839751064.0,1.65,1.25
2023-10-13,1218.58,1224.54,1232.59,1214.99,-0.02,-0.27,9716330,39277800959.0,1.44,1.3
2023-10-16,1224.27,1190.52,1224.3,1184.0,-2.78,-34.02,9003697,35888429256.0,3.29,1.2
2023-10-17,1190.66,1196.57,1199.37,1178.08,0.51,6.05,7673962,28914703543.0,1.79,1.02
2023-10-18,1196.27,1171.65,1202.11,1171.17,-2.08,-24.92,8617864,34084734657.0,2.59,1.15
2023-10-19,1164.0,1194.6,1218.85,1163.47,1.96,22.95,13515891,49025056908.0,4.73,1.8
2023-10-20,1189.07,1158.2,1200.0,1157.09,-3.05,-36.4,12521591,44513674719.0,3.59,1.67
2023-10-23,1150.33,1126.34,1151.11,1120.12,-2.75,-31.86,10214371,36416878096.0,2.68,1.36
2023-10-24,1129.67,1155.35,1162.62,1110.31,2.58,29.01,12169191,44135879477.0,4.64,1.62
2023-10-25,1158.83,1161.83,1168.41,1149.72,0.56,6.48,11079135,40605920770.0,1.62,1.48
2023-10-26,1152.51,1157.47,1158.42,1139.45,-0.38,-4.36,10141431,35926459527.0,1.63,1.35
2023-10-27,1152.02,1179.04,1185.72,1146.34,1.86,21.57,11427737,42606176143.0,3.4,1.52
2023-10-30,1175.3,1234.84,1239.06,1175.0,4.73,55.8,15555708,64061400962.0,5.43,2.08
2023-10-31,1239.19,1230.99,1247.27,1222.12,-0.31,-3.85,11068704,46379929028.0,2.04,1.48
2023-11-01,1229.02,1226.59,1241.81,1223.95,-0.36,-4.4,9242062,38082232343.0,1.45,1.23
2023-11-02,1229.3,1200.29,1234.09,1200.1,-2.14,-26.3,9501563,35596982654.0,2.77,1.27
2023-11-03,1202.64,1252.58,1256.94,1202.64,4.36,52.29,13086736,49311787453.0,4.52,1.75
2023-11-06,1259.94,1285.85,1288.0,1259.94,2.66,33.27,14912112,58773706170.0,2.24,1.99
2023-11-07,1281.5,1297.88,1301.81,1276.89,0.94,12.03,13501019,50457236301.0,1.94,1.8
2023-11-08,1296.04,1301.32,1313.64,1289.83,0.27,3.44,13889844,54849326855.0,1.83,1.85
2023-11-09,1302.35,1288.71,1312.67,1285.22,-0.97,-12.61,10876793,43822705675.0,2.11,1.45
2023-11-10,1283.67,1292.01,1311.37,1282.22,0.26,3.3,11715823,46822358978.0,2.26,1.56
2023-11-13,1298.76,1297.88,1304.89,1286.85,0.45,5.87,10341856,41004346599.0,1.4,1.38
2023-11-14,1294.96,1317.63,1319.66,1289.89,1.52,19.75,10902657,44509909940.0,2.29,1.45
2023-11-15,1329.72,1317.03,1335.46,1312.9,-0.05,-0.6,11965916,48198056657.0,1.71,1.6
2023-11-16,1310.63,1293.84,1317.03,1293.84,-1.76,-23.19,9436129,37128960087.0,1.76,1.26
2023-11-17,1290.61,1304.45,1306.64,1290.61,0.82,10.61,9724838,34782299648.0,1.24,1.3
2023-11-20,1309.51,1311.01,1315.42,1298.55,0.5,6.56,11940097,47274663854.0,1.29,1.59
2023-11-21,1311.46,1288.28,1312.61,1285.79,-1.73,-22.73,12110463,44024426853.0,2.05,1.62
2023-11-22,1284.59,1266.1,1293.0,1266.09,-1.72,-22.18,10847701,39102928986.0,2.09,1.45
2023-11-23,1264.85,1280.74,1283.01,1257.73,1.16,14.64,9625048,32882864983.0,2.0,1.28
2023-11-24,1279.35,1248.72,1279.35,1246.97,-2.5,-32.02,8887557,31143223996.0,2.53,1.19
2023-11-27,1247.33,1271.13,1276.16,1245.79,1.79,22.41,11698356,38600333272.0,2.43,1.56
2023-11-28,1269.35,1281.59,1289.68,1267.59,0.82,10.46,10427498,35944039841.0,1.74,1.39
2023-11-29,1281.95,1282.95,1303.54,1281.95,0.11,1.36,10880317,39922093761.0,1.68,1.45
