日期,开盘,收盘,最高,最低,涨跌幅,涨跌额,成交量,成交额,振幅,换手率
2025-01-07,1028.88,1041.69,1041.69,1019.11,1.16,11.94,11539942,14197208909.0,2.19,1.41
2025-01-08,1038.47,1040.22,1047.8,1013.1,-0.14,-1.47,13642296,18202326453.0,3.33,1.66
2025-01-09,1036.49,1045.96,1060.17,1036.24,0.55,5.74,11632083,16256576652.0,2.3,1.42
2025-01-10,1045.56,1002.39,1050.14,1002.39,-4.17,-43.57,13137391,15925234729.0,4.57,1.6
2025-01-13,992.51,1002.03,1010.17,982.77,-0.04,-0.36,9446853,12164947690.0,2.73,1.15
2025-01-14,1005.66,1046.74,1046.74,1001.72,4.46,44.71,14495891,18583868510.0,4.49,1.76
2025-01-15,1044.42,1061.58,1085.05,1031.15,1.42,14.84,19079267,25920599790.0,5.15,2.32
2025-01-16,1057.97,1070.23,1087.14,1055.85,0.81,8.65,15181076,20856274722.0,2.95,1.85
2025-01-17,1064.77,1059.36,1072.94,1050.24,-1.02,-10.87,12814630,17676730083.0,2.12,1.56
2025-01-20,1065.26,1062.55,1073.29,1056.4,0.3,3.19,13340568,20324264169.0,1.59,1.62
2025-01-21,1066.29,1043.17,1067.91,1038.29,-1.82,-19.38,12417137,18007004398.0,2.79,1.51
2025-01-22,1038.61,1023.47,1038.61,1019.49,-1.89,-19.7,11197678,17595655832.0,1.83,1.36
2025-01-23,1033.0,1023.52,1047.82,1023.52,0.0,0.05,13124128,20264014121.0,2.37,1.6
2025-01-24,1020.09,1043.17,1045.24,1016.07,1.92,19.65,14323245,21686150111.0,2.85,1.74
2025-01-27,1038.39,1017.95,1051.74,1017.95,-2.42,-25.22,11109072,16440479081.0,3.24,1.35
2025-02-05,1025.17,1028.88,1041.46,1016.24,1.07,10.93,11835803,17685862378.0,2.48,1.44
2025-02-06,1027.28,1056.7,1056.83,1020.54,2.7,27.82,13939692,21324926784.0,3.53,1.7
2025-02-07,1057.27,1101.76,1114.52,1056.89,4.26,45.06,24781479,38480864097.0,5.45,3.02
2025-02-10,1099.61,1101.82,1102.0,1082.37,0.01,0.06,18754302,30471238911.0,1.78,2.28
2025-02-11,1101.84,1086.66,1101.84,1077.26,-1.38,-15.16,16208969,23103233600.0,2.23,1.97
2025-02-12,1084.4,1095.81,1095.85,1077.53,0.84,9.15,14663143,20432487478.0,1.69,1.79
2025-02-13,1094.71,1078.94,1097.44,1078.94,-1.54,-16.87,14386517,19705841885.0,1.69,1.75
2025-02-14,1076.79,1082.75,1096.59,1076.79,0.35,3.81,14013559,19544488655.0,1.84,1.71
2025-02-17,1081.89,1086.51,1093.8,1078.58,0.35,3.76,15778387,22894855335.0,1.41,1.92
2025-02-18,1091.4,1070.71,1105.27,1066.23,-1.45,-15.8,17120490,26623848077.0,3.59,2.08
2025-02-19,1064.66,1092.76,1093.92,1064.29,2.06,22.05,15646402,25367679715.0,2.77,1.9
2025-02-20,1089.25,1085.0,1089.25,1073.86,-0.71,-7.76,13092574,20699666268.0,1.41,1.59
2025-02-21,1084.64,1089.48,1090.47,1070.57,0.41,4.48,15777872,26011959937.0,1.83,1.92
2025-02-24,1087.6,1097.38,1100.6,1078.25,0.73,7.9,15620118,26080667885.0,2.05,1.9
2025-02-25,1086.3,1105.05,1113.77,1084.11,0.7,7.67,18278179,28725706568.0,2.7,2.23
2025-02-26,1109.89,1143.2,1144.82,1109.89,3.45,38.15,26315464,41736443472.0,3.16,3.2
2025-02-27,1141.71,1126.25,1141.89,1108.37,-1.48,-16.95,19384338,32518697101.0,2.93,2.36
2025-02-28,1127.15,1101.24,1138.77,1099.67,-2.22,-25.01,18781984,31250043303.0,3.47,2.29
2025-03-03,1102.62,1111.54,1133.29,1102.62,0.94,10.3,16990923,29894390009.0,2.79,2.07
2025-03-04,1105.0,1112.45,1113.22,1095.03,0.08,0.91,13787448,22784588608.0,1.64,1.68
2025-03-05,1110.67,1093.88,1110.72,1081.24,-1.67,-18.57,14036004,22738169508.0,2.65,1.71
2025-03-06,1097.75,1113.62,1119.59,1092.78,1.8,19.74,15920876,25570009516.0,2.45,1.94
2025-03-07,1108.68,1102.7,1117.82,1091.04,-0.98,-10.92,16051063,24893254254.0,2.4,1.95
2025-03-10,1104.11,1124.28,1127.29,1104.06,1.96,21.58,14907711,24013749663.0,2.11,1.82
2025-03-11,1111.14,1127.63,1127.63,1103.92,0.3,3.35,13856607,22050325124.0,2.11,1.69
2025-03-12,1130.61,1122.09,1133.57,1121.92,-0.49,-5.54,13963331,21823583881.0,1.03,1.7
2025-03-13,1121.45,1103.91,1124.82,1095.0,-1.62,-18.18,13675564,20722566885.0,2.66,1.67
2025-03-14,1104.76,1127.56,1129.92,1100.5,2.14,23.65,17014758,27380734291.0,2.67,2.07
2025-03-17,1134.01,1136.65,1149.87,1133.94,0.81,9.09,15194074,24146281838.0,1.41,1.85
2025-03-18,1139.02,1146.4,1146.47,1134.29,0.86,9.75,12775921,21802112452.0,1.07,1.56
2025-03-19,1143.9,1145.71,1158.31,1130.81,-0.06,-0.69,13828776,24957596367.0,2.4,1.68
2025-03-20,1145.18,1136.35,1152.29,1136.06,-0.82,-9.36,12344347,19619486628.0,1.42,1.5
2025-03-21,1133.33,1123.0,1139.72,1118.39,-1.17,-13.35,13613229,21185110513.0,1.88,1.66
2025-03-24,1123.68,1100.56,1125.79,1079.46,-2.0,-22.44,13942609,20179419263.0,4.13,1.7
2025-03-25,1099.02,1108.71,1117.65,1096.11,0.74,8.15,12325984,23889400316.0,1.96,1.5
2025-03-26,1104.19,1133.45,1148.01,1103.21,2.23,24.74,16525917,29045698218.0,4.04,2.01
2025-03-27,1126.32,1109.24,1126.32,1107.05,-2.14,-24.21,12627493,19272001929.0,1.7,1.54
2025-03-28,1107.57,1096.79,1126.08,1096.79,-1.12,-12.45,11383124,20300976078.0,2.64,1.39
2025-03-31,1090.64,1063.55,1090.83,1058.44,-3.03,-33.24,14764523,23493370504.0,2.95,1.8
2025-04-01,1065.0,1078.37,1091.45,1062.51,1.39,14.82,11791120,20995146952.0,2.72,1.44
2025-04-02,1076.73,1075.4,1087.3,1070.88,-0.28,-2.97,9023377,15090340541.0,1.52,1.1
2025-04-03,1062.89,1057.94,1077.05,1052.36,-1.62,-17.46,10239412,19798984728.0,2.3,1.25
2025-04-07,991.36,905.27,995.2,896.11,-14.43,-152.67,16874664,26439121298.0,9.37,2.05
2025-04-08,907.06,910.58,934.22,893.51,0.59,5.31,16633156,23008621557.0,4.5,2.03
2025-04-09,892.68,926.3,930.15,852.94,1.73,15.72,15928251,21138246983.0,8.48,1.94
2025-04-10,952.2,954.95,966.83,948.51,3.09,28.65,13975258,20646081404.0,1.98,1.7
2025-04-11,948.13,962.4,972.28,947.04,0.78,7.45,11268036,15487379657.0,2.64,1.37
2025-04-14,976.64,973.09,983.72,970.57,1.11,10.69,11259946,14891172105.0,1.37,1.37
2025-04-15,974.44,970.15,976.72,962.06,-0.3,-2.94,8530363,11493144223.0,1.51,1.04
2025-04-16,967.27,953.25,967.27,939.89,-1.74,-16.9,9181452,11834333065.0,2.82,1.12
2025-04-17,947.43,952.56,961.74,946.22,-0.07,-0.69,7290168,9596204308.0,1.63,0.89
2025-04-18,952.71,948.09,955.97,940.91,-0.47,-4.47,6505905,8500643220.0,1.58,0.79
2025-04-21,950.64,960.85,961.21,943.86,1.35,12.76,7143911,9406390310.0,1.83,0.87
2025-04-22,957.58,958.05,966.21,950.49,-0.29,-2.8,9499577,12464000654.0,1.64,1.16
2025-04-23,960.49,963.9,971.38,957.34,0.61,5.85,9593939,14459934294.0,1.47,1.17
2025-04-24,964.49,946.49,965.33,946.45,-1.81,-17.41,9073368,12658030078.0,1.96,1.1
2025-04-25,944.48,946.0,955.68,941.23,-0.05,-0.49,8842004,12121285792.0,1.53,1.08
2025-04-28,943.56,932.02,947.25,932.02,-1.48,-13.98,10383888,15128257018.0,1.61,1.26
2025-04-29,928.09,930.39,939.52,927.78,-0.17,-1.63,8768010,12670584522.0,1.26,1.07
2025-04-30,929.98,942.89,948.96,929.98,1.34,12.5,12111410,15018126201.0,2.04,1.47
2025-05-06,948.41,974.99,974.99,948.41,3.4,32.1,12591935,16212469335.0,2.82,1.53
2025-05-07,987.62,980.0,990.71,972.76,0.51,5.01,12297063,16258437379.0,1.84,1.5
2025-05-08,976.41,1001.7,1006.44,974.59,2.21,21.7,14591976,18983766331.0,3.25,1.78
2025-05-09,1000.74,984.48,1000.89,980.38,-1.72,-17.22,11452662,14251940475.0,2.05,1.39
2025-05-12,993.25,1008.68,1008.8,993.07,2.46,24.2,13962271,21362266312.0,1.6,1.7
2025-05-13,1018.92,1031.45,1056.44,1015.07,2.26,22.77,25727547,35472370210.0,4.1,3.13
2025-05-14,1021.61,1016.01,1022.47,1006.03,-1.5,-15.44,20197570,23757503305.0,1.59,2.46
2025-05-15,1012.49,998.98,1013.12,998.04,-1.68,-17.03,14354866,15993729385.0,1.48,1.75
2025-05-16,997.22,1002.95,1011.12,996.51,0.4,3.97,12276299,15085816059.0,1.46,1.49
2025-05-19,1006.02,1012.86,1013.02,998.7,0.99,9.91,12828314,13598308118.0,1.43,1.56
2025-05-20,1015.28,1017.61,1018.47,1005.88,0.47,4.75,11895134,13052539586.0,1.24,1.45
2025-05-21,1018.34,1014.53,1022.45,1011.29,-0.3,-3.08,14134663,14809590168.0,1.1,1.72
2025-05-22,1010.42,995.33,1016.72,994.59,-1.89,-19.2,13913988,14898410314.0,2.18,1.69
2025-05-23,994.02,982.68,1001.87,982.36,-1.27,-12.65,13908498,17057522807.0,1.96,1.69
2025-05-26,983.29,989.35,994.25,982.31,0.68,6.67,10687269,11683114770.0,1.22,1.3
2025-05-27,989.5,985.05,989.5,976.34,-0.43,-4.3,10885928,12269106500.0,1.33,1.33
2025-05-28,985.07,974.57,988.69,971.58,-1.06,-10.48,8667775,9528340804.0,1.74,1.06
2025-05-29,975.74,988.87,988.87,975.74,1.47,14.3,9476933,10737525064.0,1.35,1.15
2025-05-30,986.47,975.38,986.47,973.37,-1.36,-13.49,9718696,10988622486.0,1.32,1.18
2025-06-03,969.67,974.46,978.88,968.18,-0.09,-0.92,8165425,9582959430.0,1.1,0.99
2025-06-04,976.41,986.98,987.33,976.41,1.28,12.52,9762093,11023165071.0,1.12,1.19
2025-06-05,987.5,989.07,990.39,981.49,0.21,2.09,8842281,10636416321.0,0.9,1.08
2025-06-06,990.61,994.32,996.39,989.18,0.53,5.25,9511080,11269310715.0,0.73,1.16
2025-06-09,994.89,1010.43,1010.56,994.7,1.62,16.11,13695926,16340585568.0,1.6,1.67
2025-06-10,1010.48,996.37,1011.09,988.57,-1.39,-14.06,12728591,17443833474.0,2.23,1.55
2025-06-11,997.01,1004.31,1012.1,997.01,0.8,7.94,13737953,16466239615.0,1.51,1.67
2025-06-12,1002.2,998.8,1002.2,995.02,-0.55,-5.51,12173857,14044669416.0,0.71,1.48
2025-06-13,995.36,976.28,998.01,975.93,-2.25,-22.52,13465537,16235750621.0,2.21,1.64
2025-06-16,972.48,985.73,986.22,972.29,0.97,9.45,10198828,13084516352.0,1.43,1.24
2025-06-17,986.51,988.44,991.13,980.04,0.27,2.71,12231494,11281307590.0,1.13,1.49
2025-06-18,986.13,991.13,993.46,983.42,0.27,2.69,11751206,14754760170.0,1.02,1.43
2025-06-19,989.86,973.12,999.24,970.69,-1.82,-18.01,12241191,15349055016.0,2.88,1.49
2025-06-20,977.86,980.81,1006.17,977.86,0.79,7.69,16640137,18927736055.0,2.91,2.03
2025-06-23,973.46,992.8,993.34,968.63,1.22,11.99,17373778,16581062965.0,2.52,2.12
2025-06-24,995.74,1016.87,1017.28,994.19,2.42,24.07,16242782,18397899428.0,2.33,1.98
2025-06-25,1018.56,1022.43,1022.45,1009.19,0.55,5.56,14957226,17978013025.0,1.3,1.82
2025-06-26,1022.44,1011.96,1028.54,1011.85,-1.02,-10.47,14903626,17855813300.0,1.63,1.81
2025-06-27,1015.55,1018.99,1032.02,1015.37,0.69,7.03,15040962,18814645322.0,1.65,1.83
2025-06-30,1029.33,1049.21,1049.48,1029.33,2.97,30.22,20243946,25069240718.0,1.98,2.46
2025-07-01,1047.07,1042.84,1047.07,1033.58,-0.61,-6.37,15267253,19076619926.0,1.29,1.86
2025-07-02,1047.84,1081.49,1083.07,1045.98,3.71,38.65,30463790,37322783838.0,3.56,3.71
2025-07-03,1085.06,1080.48,1086.57,1072.2,-0.09,-1.01,26020313,31639275633.0,1.33,3.17
2025-07-04,1092.26,1067.78,1096.57,1063.74,-1.18,-12.7,26043173,29518847404.0,3.04,3.17
2025-07-07,1058.33,1068.69,1071.07,1057.49,0.09,0.91,18461350,20549193625.0,1.27,2.25
2025-07-08,1066.48,1128.01,1132.08,1063.97,5.55,59.32,34664759,49664964399.0,6.37,4.22
2025-07-09,1124.61,1125.48,1138.63,1123.56,-0.22,-2.53,28991453,38848095367.0,1.34,3.53
2025-07-10,1122.27,1140.49,1160.9,1122.27,1.33,15.01,39496054,49811131992.0,3.43,4.81
2025-07-11,1146.28,1138.09,1147.84,1128.68,-0.21,-2.4,35370597,37822677589.0,1.68,4.31
2025-07-14,1133.4,1140.06,1143.56,1127.92,0.17,1.97,26622474,30401847625.0,1.37,3.24
2025-07-15,1134.79,1115.03,1139.11,1107.01,-2.2,-25.03,32122444,34051030832.0,2.82,3.91
2025-07-16,1111.68,1116.51,1117.02,1102.45,0.13,1.48,24377633,27275454058.0,1.31,2.97
2025-07-17,1132.53,1124.47,1140.04,1117.57,0.71,7.96,31929722,37121972630.0,2.01,3.89
2025-07-18,1119.51,1116.03,1135.48,1112.83,-0.75,-8.44,26098250,29075264806.0,2.01,3.18
2025-07-21,1114.7,1125.72,1129.08,1110.87,0.87,9.69,21782146,24241923423.0,1.63,2.65
2025-07-22,1124.32,1141.87,1146.77,1116.94,1.43,16.15,28801982,34835859740.0,2.65,3.51
2025-07-23,1144.8,1122.95,1149.47,1121.03,-1.66,-18.92,28868288,33188580995.0,2.49,3.51
2025-07-24,1117.24,1143.91,1143.91,1117.23,1.87,20.96,24840620,32703743100.0,2.38,3.02
2025-07-25,1144.12,1135.38,1144.12,1132.6,-0.75,-8.53,17938212,22561132835.0,1.01,2.18
2025-07-28,1131.05,1133.72,1136.4,1122.48,-0.15,-1.66,15773185,21250058948.0,1.23,1.92
2025-07-29,1133.85,1147.96,1148.0,1125.74,1.26,14.24,19501655,25839338030.0,1.96,2.37
2025-07-30,1145.19,1131.6,1147.62,1123.49,-1.43,-16.36,19198540,26861652645.0,2.1,2.34
2025-07-31,1125.46,1101.82,1134.9,1098.14,-2.63,-29.78,21393210,29461060794.0,3.25,2.6
2025-08-01,1104.33,1127.05,1139.49,1104.33,2.29,25.23,20432147,32509138771.0,3.19,2.49
2025-08-04,1120.11,1122.38,1122.38,1106.89,-0.41,-4.67,15035210,23167491177.0,1.37,1.83
2025-08-05,1125.43,1134.31,1134.38,1121.21,1.06,11.93,12975620,20143267199.0,1.17,1.58
2025-08-06,1133.92,1140.6,1141.29,1127.41,0.55,6.29,13895737,20885580391.0,1.22,1.69
2025-08-07,1142.1,1131.06,1143.63,1125.38,-0.84,-9.54,14224513,20898172046.0,1.6,1.73
2025-08-08,1130.22,1137.81,1149.69,1129.09,0.6,6.75,16878965,32779820282.0,1.82,2.06
2025-08-11,1138.37,1157.47,1159.83,1136.19,1.73,19.66,17247400,29522958887.0,2.08,2.1
2025-08-12,1156.08,1146.63,1156.08,1136.27,-0.94,-10.84,16510829,26957676854.0,1.71,2.01
2025-08-13,1146.97,1156.38,1159.15,1140.36,0.85,9.75,17196775,31857877949.0,1.64,2.09
2025-08-14,1154.32,1127.72,1155.12,1123.7,-2.48,-28.66,17996499,29474221092.0,2.72,2.19
2025-08-15,1127.07,1164.1,1168.07,1127.07,3.23,36.38,24654573,45008900493.0,3.64,3.0
2025-08-18,1174.93,1184.8,1192.09,1170.49,1.78,20.7,25935827,41990847930.0,1.86,3.16
2025-08-19,1185.51,1187.41,1192.5,1179.51,0.22,2.61,19931131,36499279652.0,1.1,2.43
2025-08-20,1202.83,1202.08,1215.18,1184.32,1.24,14.67,26276083,39754899861.0,2.6,3.2
2025-08-21,1193.43,1197.15,1206.12,1188.45,-0.41,-4.93,22151138,33772427542.0,1.47,2.7
2025-08-22,1194.21,1208.63,1211.62,1193.31,0.96,11.48,22645583,39600972968.0,1.53,2.76
2025-08-25,1216.1,1218.34,1226.97,1205.29,0.8,9.71,27138868,48040895736.0,1.79,3.3
2025-08-26,1218.95,1220.87,1231.28,1209.19,0.21,2.53,22806388,44169009305.0,1.81,2.78
2025-08-27,1219.89,1188.87,1230.06,1187.98,-2.62,-32.0,26703626,44467672374.0,3.45,3.25
2025-08-28,1188.48,1206.78,1206.83,1166.98,1.51,17.91,25454201,47952364315.0,3.35,3.1
2025-08-29,1207.12,1210.78,1220.17,1194.14,0.33,4.0,22632013,45156038253.0,2.16,2.76
2025-09-01,1210.49,1224.88,1224.88,1201.05,1.16,14.1,23551063,42763711880.0,1.97,2.87
2025-09-02,1223.88,1218.91,1251.67,1209.93,-0.49,-5.97,31403171,54080301053.0,3.41,3.82
2025-09-03,1219.92,1232.57,1240.62,1210.5,1.12,13.66,33099705,64430946361.0,2.47,4.03
2025-09-04,1235.52,1242.3,1279.99,1223.79,0.79,9.73,43598321,89933255456.0,4.56,5.31
2025-09-05,1244.86,1318.07,1319.14,1244.69,6.1,75.77,49755499,101040223206.0,5.99,6.06
2025-09-08,1329.45,1324.42,1330.15,1305.33,0.48,6.35,44992613,98733273412.0,1.88,5.48
2025-09-09,1312.35,1295.38,1321.78,1291.41,-2.19,-29.04,33200546,67928842564.0,2.29,4.04
2025-09-10,1289.7,1279.06,1294.26,1264.05,-1.26,-16.32,29270222,62225774725.0,2.33,3.56
2025-09-11,1273.41,1296.07,1296.07,1264.19,1.33,17.01,25997820,60333322098.0,2.49,3.17
2025-09-12,1297.06,1285.91,1297.06,1277.46,-0.78,-10.16,26416080,57375099528.0,1.51,3.22
2025-09-15,1288.33,1285.45,1305.8,1284.15,-0.04,-0.46,27550533,64632614650.0,1.68,3.35
2025-09-16,1287.37,1291.19,1298.85,1269.73,0.45,5.74,31366572,56548083862.0,2.27,3.82
2025-09-17,1290.14,1303.7,1310.92,1281.43,0.97,12.51,29160252,53106607087.0,2.28,3.55
2025-09-18,1302.83,1276.18,1309.34,1262.19,-2.11,-27.52,41248771,73223624830.0,3.62,5.02
2025-09-19,1275.13,1266.27,1282.59,1261.58,-0.78,-9.91,25652619,48348281528.0,1.65,3.12
2025-09-22,1262.72,1249.79,1263.69,1239.08,-1.3,-16.48,21617593,40648131896.0,1.94,2.63
2025-09-23,1247.17,1234.02,1255.27,1209.08,-1.26,-15.77,25392950,53152639521.0,3.7,3.09
2025-09-24,1229.15,1272.13,1272.7,1225.48,3.09,38.11,26861800,59648517341.0,3.83,3.27
2025-09-25,1271.97,1273.76,1291.95,1269.99,0.13,1.63,28583209,61163621535.0,1.73,3.48
2025-09-26,1268.96,1270.49,1284.67,1268.88,-0.26,-3.27,22512377,51389868650.0,1.24,2.74
2025-09-29,1273.24,1292.25,1303.84,1267.11,1.71,21.76,22615329,58434465196.0,2.89,2.75
2025-09-30,1291.09,1311.7,1317.4,1290.81,1.51,19.45,21968400,57227704461.0,2.06,2.67
2025-10-09,1315.98,1333.22,1342.56,1307.72,1.64,21.52,28547424,67098290663.0,2.66,3.48
2025-10-10,1328.33,1293.24,1332.79,1289.35,-3.0,-39.98,23268142,58693071127.0,3.26,2.83
2025-10-13,1237.51,1281.14,1284.63,1237.51,-0.94,-12.1,21666365,49577591542.0,3.64,2.64
2025-10-14,1289.49,1295.37,1347.23,1289.3,1.11,14.23,39206057,75465962309.0,4.52,4.77
2025-10-15,1294.05,1319.27,1322.09,1276.08,1.85,23.9,34596380,67406720541.0,3.55,4.21
2025-10-16,1315.39,1304.53,1319.78,1300.35,-1.12,-14.74,24660438,58160034339.0,1.47,3.0
2025-10-17,1303.1,1243.83,1307.69,1242.67,-4.65,-60.7,28125788,59238180091.0,4.98,3.42
2025-10-20,1257.77,1254.66,1263.54,1247.39,0.87,10.83,18510591,38631742386.0,1.3,2.25
2025-10-21,1257.71,1265.44,1268.53,1250.5,0.86,10.78,17590005,36433611001.0,1.44,2.14
2025-10-22,1261.6,1254.99,1266.61,1251.4,-0.83,-10.45,15078786,28260117018.0,1.2,1.84
2025-10-23,1249.4,1256.21,1258.17,1230.15,0.1,1.22,17010814,32894976703.0,2.23,2.07
2025-10-24,1259.9,1264.29,1272.16,1259.79,0.64,8.08,17539466,42440524101.0,0.98,2.14
2025-10-27,1271.67,1270.76,1278.9,1257.54,0.51,6.47,20310335,47202553205.0,1.69,2.47
2025-10-28,1269.55,1264.93,1276.82,1260.38,-0.46,-5.83,17200428,37991649116.0,1.29,2.09
2025-10-29,1260.74,1317.46,1318.42,1260.26,4.15,52.53,34840007,80523088938.0,4.6,4.24
2025-10-30,1315.98,1308.57,1329.11,1305.24,-0.67,-8.89,33478745,81374499045.0,1.81,4.08
2025-10-31,1308.05,1317.38,1338.33,1308.05,0.67,8.81,28218165,64601138392.0,2.31,3.44
2025-11-03,1323.63,1347.52,1347.52,1309.75,2.29,30.14,30034124,68223302587.0,2.87,3.66
2025-11-04,1350.01,1325.08,1355.43,1316.35,-1.67,-22.44,23746607,59828004330.0,2.9,2.89
2025-11-05,1305.52,1362.48,1370.88,1305.52,2.82,37.4,33491630,76958821438.0,4.93,4.08
2025-11-06,1365.21,1364.21,1379.51,1355.85,0.13,1.73,30005181,75167400578.0,1.74,3.65
2025-11-07,1359.92,1390.41,1398.72,1355.91,1.92,26.2,37693222,81397328425.0,3.14,4.59
2025-11-10,1404.68,1406.04,1425.12,1395.05,1.12,15.63,43448595,89923398555.0,2.16,5.29
2025-11-11,1417.74,1443.64,1459.43,1417.74,2.67,37.6,41812269,83088188139.0,2.97,5.09
2025-11-12,1446.31,1395.88,1448.21,1376.82,-3.31,-47.76,58805611,95939376585.0,4.95,7.16
2025-11-13,1398.05,1420.59,1434.09,1398.05,1.77,24.71,47246786,81101925240.0,2.58,5.75
2025-11-14,1407.71,1435.62,1477.56,1401.78,1.06,15.03,50734443,84974921039.0,5.33,6.18
2025-11-17,1434.48,1416.25,1440.24,1403.97,-1.35,-19.37,37979700,62834102915.0,2.53,4.62
2025-11-18,1411.9,1384.8,1425.06,1375.48,-2.22,-31.45,33752143,59005585307.0,3.5,4.11
2025-11-19,1384.87,1367.97,1401.15,1353.37,-1.22,-16.83,30346706,48320552488.0,3.45,3.69
2025-11-20,1375.44,1338.15,1376.32,1336.63,-2.18,-29.82,28222730,49652906960.0,2.9,3.44
2025-11-21,1314.26,1258.1,1320.02,1258.1,-5.98,-80.05,30902146,51482679135.0,4.63,3.76
2025-11-24,1270.06,1263.2,1272.56,1250.78,0.41,5.1,20665070,36949423051.0,1.73,2.52
2025-11-25,1272.4,1283.35,1293.52,1268.52,1.6,20.15,19646372,40137942337.0,1.98,2.39
2025-11-26,1285.63,1273.89,1293.35,1273.36,-0.74,-9.46,20911662,43468542249.0,1.56,2.55
2025-11-27,1277.3,1290.49,1304.55,1277.3,1.3,16.6,20128856,42479875855.0,2.14,2.45
2025-11-28,1288.41,1311.1,1311.33,1283.54,1.6,20.61,19007243,37815326173.0,2.15,2.31
2025-12-01,1316.32,1314.18,1321.21,1303.82,0.23,3.08,23463194,43960401550.0,1.33,2.86
2025-12-02,1309.37,1295.73,1309.37,1292.59,-1.4,-18.45,19120946,32948760838.0,1.28,2.33
2025-12-03,1295.75,1279.87,1297.29,1276.13,-1.22,-15.86,19255122,34124977212.0,1.63,2.34
2025-12-04,1275.8,1262.62,1279.35,1256.66,-1.35,-17.25,15881866,27159970033.0,1.77,1.93
2025-12-05,1267.09,1286.24,1286.24,1256.66,1.87,23.62,20017744,37054248863.0,2.34,2.44
2025-12-08,1288.33,1309.73,1316.2,1288.33,1.83,23.49,25881006,49624332557.0,2.17,3.15
2025-12-09,1305.06,1317.58,1319.56,1298.73,0.6,7.85,30149497,48240031360.0,1.59,3.67
2025-12-10,1314.59,1305.59,1314.59,1291.57,-0.91,-11.99,26170121,48164238734.0,1.75,3.19
2025-12-11,1306.31,1301.07,1318.85,1301.07,-0.35,-4.52,25137182,47087526109.0,1.36,3.06
2025-12-12,1298.59,1311.82,1316.24,1292.02,0.83,10.75,26669651,52548455750.0,1.86,3.25
2025-12-15,1308.74,1309.46,1325.85,1306.7,-0.18,-2.36,26506741,46509103011.0,1.46,3.23
2025-12-16,1304.19,1272.56,1304.19,1266.06,-2.82,-36.9,27306157,47530288707.0,2.91,3.32
2025-12-17,1272.44,1291.67,1292.57,1260.37,1.5,19.11,23236289,41959954125.0,2.53,2.83
2025-12-18,1282.38,1287.0,1300.93,1280.77,-0.36,-4.67,19450026,37841290369.0,1.56,2.37
2025-12-19,1290.52,1300.21,1308.52,1290.52,1.03,13.21,20015723,37227822996.0,1.4,2.44
2025-12-22,1298.01,1304.49,1311.25,1296.57,0.33,4.28,19210201,40391111078.0,1.13,2.34
2025-12-23,1306.87,1293.01,1309.7,1287.61,-0.88,-11.48,19997879,40742829451.0,1.69,2.43
2025-12-24,1287.99,1324.68,1326.01,1281.65,2.45,31.67,22537226,45020271068.0,3.43,2.74
2025-12-25,1323.14,1340.14,1341.82,1318.48,1.17,15.46,22376346,43584188543.0,1.76,2.72
2025-12-26,1350.7,1358.4,1376.9,1350.7,1.36,18.26,35573189,72651715833.0,1.96,4.33
2025-12-29,1363.85,1369.25,1376.07,1361.08,0.8,10.85,36048164,64496672913.0,1.1,4.39
2025-12-30,1361.35,1344.25,1365.23,1343.51,-1.83,-25.0,28144680,51885053415.0,1.59,3.43
2025-12-31,1346.21,1335.5,1352.89,1329.34,-0.65,-8.75,22992994,44259835527.0,1.75,2.8
